entity,author,ownership,color,w,h,x,y
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/IntegrationStrategy.java,Andrius Ordojan,0.11290322,#000000,41.7741962869961,60.810805011906986,108.2258037130039,89.18918696217852
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/ChangelessBranchFailsBuildIT.java,Thierry Lacour,0.8611111,#000000,129.16666567325592,150.0,0.0,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/ChangelessBranchFailsBuildIT.java,Claus Schneider(Praqma),0.06944445,#000000,20.83333432674408,75.0,129.16666567325592,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/ChangelessBranchFailsBuildIT.java,Simon Grønborg,0.041666668,#000000,12.50000037252903,75.0,129.16666567325592,75.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/ChangelessBranchFailsBuildIT.java,Florent Haxha,0.013888889,#000000,8.33333395421505,37.49999748542923,141.66666604578495,75.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/ChangelessBranchFailsBuildIT.java,Simon Groenborg,0.013888889,#000000,8.333332836628035,37.50000251457077,141.66666604578495,112.49999748542923
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/unit/DummyIntegrationStrategy.java,Thierry Lacour,1.0,#000000,150.0,150.0,0.0,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/AccumulatedCommitStrategyIT.java,Andrius Ordojan,0.96581197,#000000,144.87179517745972,150.0,0.0,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/AccumulatedCommitStrategyIT.java,Thierry Lacour,0.034188036,#000000,5.128204822540283,150.00001634471215,144.87179517745972,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/AccumulatedCommitStrategyIT.java,Bue Petersen,0.0,#000000,0.0,-1.634471215083977E-5,144.87179517745972,150.00001634471215
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/IntegrationBranchNameRestrictions_IT.java,Thierry Lacour,0.9661017,#000000,144.9152559041977,150.0,0.0,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/IntegrationBranchNameRestrictions_IT.java,Florent Haxha,0.016949153,#000000,5.084744095802307,75.00002472662246,144.9152559041977,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/IntegrationBranchNameRestrictions_IT.java,Simon Grønborg,0.011299435,#000000,3.389831632376454,74.99997527337754,144.9152559041977,75.00002472662246
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/IntegrationBranchNameRestrictions_IT.java,Simon Groenborg,0.0056497175,#000000,1.6949124634258532,75.00012363330795,148.30508753657415,75.00002472662246
pretested-integration-plugin/src/test/resources/commitMessagesWithDoubleQuotesSingleQuotesMade_windows.bat,Bue Petersen,1.0,#000000,150.0,150.0,0.0,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/SCMBridgeDescriptor.java,Ronni Elken Lindsgaard,0.68085104,#000000,102.12765634059906,150.0,0.0,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/SCMBridgeDescriptor.java,Thierry Lacour,0.19148937,#000000,47.87234365940094,89.99999719858188,102.12765634059906,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/SCMBridgeDescriptor.java,Andrius Ordojan,0.12765957,#000000,47.87233807146575,60.00000280141812,102.12765634059906,89.99999719858188
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitBridge.java,Thierry Lacour,0.31760132,#000000,47.64019846916199,150.0,0.0,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitBridge.java,Simon Groenborg,0.3114936,#000000,102.35980153083801,68.47029806747462,47.64019846916199,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitBridge.java,Jes Struck,0.16268739,#000000,44.89733448909688,81.52970193252538,47.64019846916199,68.47029806747462
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitBridge.java,Claus Schneider(Praqma),0.1227096,#000000,57.462467041741135,48.04816412840455,92.53753295825886,68.47029806747462
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitBridge.java,Bue Petersen,0.055524707,#000000,37.31327728196011,33.48153780412083,92.53753295825886,116.51846219587917
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitBridge.java,Andrius Ordojan,0.029983342,#000000,20.149189759781024,33.481504524755174,129.85081024021898,116.51846219587917
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitBridge.java,Florent Haxha,0.0,#000000,0.0,3.327936565966638E-5,129.85081024021898,149.99996672063435
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/exceptions/NothingToDoException.java,Thierry Lacour,1.0,#000000,150.0,150.0,0.0,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/UseAuthorOfLastCommitIT.java,Bue Petersen,0.989011,#000000,148.35164844989777,150.0,0.0,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/UseAuthorOfLastCommitIT.java,Thierry Lacour,0.010989011,#000000,1.6483515501022339,150.0000127125539,148.35164844989777,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/AbstractSCMBridge.java,Ronni Elken Lindsgaard,0.28094575,#000000,42.1418622136116,150.0,0.0,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/AbstractSCMBridge.java,Thierry Lacour,0.2628651,#000000,107.8581377863884,54.83559042297744,42.1418622136116,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/AbstractSCMBridge.java,Simon Groenborg,0.23783033,#000000,56.230920339961685,95.16440957702255,42.1418622136116,54.83559042297745
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/AbstractSCMBridge.java,Claus Schneider(Praqma),0.14047287,#000000,51.62721744642671,61.220414780259055,98.37278255357329,54.83559042297745
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/AbstractSCMBridge.java,Andrius Ordojan,0.07649513,#000000,50.705301790883475,33.9439947967635,98.37278255357329,116.05600520323651
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/AbstractSCMBridge.java,Bue Petersen,0.0013908206,#000000,0.9219156555432377,31.293463543988764,149.07808434445676,116.05600520323651
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/PretestedIntegrationGitUtils.java,Claus Schneider(Praqma),0.48,#000000,71.99999839067459,150.0,0.0,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/PretestedIntegrationGitUtils.java,Simon Groenborg,0.48,#000000,78.00000160932541,138.46153250989136,71.99999839067459,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/PretestedIntegrationGitUtils.java,Simon Grønborg,0.04,#000000,77.99995802345136,11.538467490108644,71.99999839067459,138.46153250989136
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/PretestedIntegrationGitUtils.java,Florent Haxha,0.0,#000000,4.35858740530648E-5,0.0,149.99995641412596,138.46153250989136
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/credentials/CredentialsTest.java,Thierry Lacour,1.0,#000000,150.0,150.0,0.0,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/FastForwardSingleCommitsIT.java,Thierry Lacour,0.8971428,#000000,134.57142412662506,150.0,0.0,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/FastForwardSingleCommitsIT.java,Simon Groenborg,0.06285714,#000000,15.428575873374939,91.66664131400388,134.57142412662506,0.0
pretested-integration-plugin/src/test/java/org/jenkinsci/plugins/pretestedintegration/integration/scm/git/FastForwardSingleCommitsIT.java,Claus Schneider(Praqma),0.04,#000000,15.428564378198443,58.33335868599612,134.57142412662506,91.66664131400388
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/FindCommitMessageCallback.java,Thierry Lacour,0.53846157,#000000,80.76923489570618,150.0,0.0,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/FindCommitMessageCallback.java,Andrius Ordojan,0.23076923,#000000,69.23076510429382,75.00000484287767,80.76923489570618,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/FindCommitMessageCallback.java,Simon Groenborg,0.1923077,#000000,57.69231244921737,74.99999515712233,80.76923489570618,75.00000484287767
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/FindCommitMessageCallback.java,Claus Schneider(Praqma),0.03846154,#000000,11.538452655076455,75.00006053601737,138.46154734492353,75.00000484287767
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitIntegrationStrategy.java,Thierry Lacour,0.53061223,#000000,79.5918345451355,150.0,0.0,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitIntegrationStrategy.java,Simon Groenborg,0.30867347,#000000,70.4081654548645,98.64130186336034,79.5918345451355,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitIntegrationStrategy.java,Claus Schneider(Praqma),0.16071428,#000000,70.40815892673704,51.35869813663966,79.5918345451355,98.64130186336034
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitMessages.java,Bue Petersen,0.7,#000000,104.99999821186066,150.0,0.0,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitMessages.java,Thierry Lacour,0.15,#000000,45.00000178813934,75.0,104.99999821186066,0.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitMessages.java,Claus Schneider(Praqma),0.05,#000000,15.000000223517418,75.0,104.99999821186066,75.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitMessages.java,Simon Groenborg,0.05,#000000,30.000001564621925,37.49999860301621,119.99999843537807,75.0
pretested-integration-plugin/src/main/java/org/jenkinsci/plugins/pretestedintegration/scm/git/GitMessages.java,Simon Grønborg,0.05,#000000,29.999999329447828,37.50000139698379,119.99999843537807,112.49999860301621
pretested-integration-plugin/src/test/resources/commitMessagesWithDoubleQuotes_windows.bat,Bue Petersen,1.0,#000000,150.0,150.0,0.0,0.0
